# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.130717858672142029e-03 6.917042657732963562e-03 9.789461269974708557e-03 4.868178405761718750e+02 7.630731201171875000e+01 9.482107543945312500e+01 7.130717858672142029e-03 6.917042657732963562e-03 9.789461269974708557e-03 4.868178405761718750e+02 7.630731201171875000e+01 9.482107543945312500e+01
1.000000000000000000e+03 1.056290790438652039e-01 3.087721467018127441e-01 1.211640536785125732e-01 4.365758001804351807e-01 4.076156914234161377e-01 5.897578597068786621e-01 1.056290790438652039e-01 3.087721467018127441e-01 1.211640536785125732e-01 4.365758001804351807e-01 4.076156914234161377e-01 5.897578597068786621e-01
2.000000000000000000e+03 1.137997359037399292e-01 2.503063157200813293e-02 5.376273766160011292e-02 2.204233705997467041e-01 2.124652825295925140e-02 1.732993125915527344e-01 1.137997359037399292e-01 2.503063157200813293e-02 5.376273766160011292e-02 2.204233705997467041e-01 2.124652825295925140e-02 1.732993125915527344e-01
3.000000000000000000e+03 5.028505623340606689e-02 1.461066864430904388e-02 3.426355868577957153e-02 1.552346646785736084e-01 1.446257904171943665e-02 1.077389642596244812e-01 5.028505623340606689e-02 1.461066864430904388e-02 3.426355868577957153e-02 1.552346646785736084e-01 1.446257904171943665e-02 1.077389642596244812e-01
4.000000000000000000e+03 4.233913496136665344e-02 8.384970948100090027e-03 9.701690636575222015e-03 1.123825907707214355e-01 1.233951095491647720e-02 8.098274469375610352e-02 4.233913496136665344e-02 8.384970948100090027e-03 9.701690636575222015e-03 1.123825907707214355e-01 1.233951095491647720e-02 8.098274469375610352e-02
5.000000000000000000e+03 2.965012006461620331e-02 5.247101653367280960e-03 2.768713748082518578e-03 6.726456433534622192e-02 1.097161974757909775e-02 5.856505036354064941e-02 2.965012006461620331e-02 5.247101653367280960e-03 2.768713748082518578e-03 6.726456433534622192e-02 1.097161974757909775e-02 5.856505036354064941e-02
6.000000000000000000e+03 1.836243458092212677e-02 4.116101656109094620e-03 2.782107098028063774e-03 3.012846224009990692e-02 1.078809052705764771e-02 2.681580930948257446e-02 1.836243458092212677e-02 4.116101656109094620e-03 2.782107098028063774e-03 3.012846224009990692e-02 1.078809052705764771e-02 2.681580930948257446e-02
7.000000000000000000e+03 7.789531722664833069e-03 2.539183245971798897e-03 8.838943904265761375e-04 1.186248287558555603e-02 9.803345426917076111e-03 1.001519057899713516e-02 7.789531722664833069e-03 2.539183245971798897e-03 8.838943904265761375e-04 1.186248287558555603e-02 9.803345426917076111e-03 1.001519057899713516e-02
8.000000000000000000e+03 2.515904372557997704e-03 1.089647877961397171e-03 4.467675171326845884e-04 1.021866407245397568e-02 8.985575288534164429e-03 9.175551123917102814e-03 2.515904372557997704e-03 1.089647877961397171e-03 4.467675171326845884e-04 1.021866407245397568e-02 8.985575288534164429e-03 9.175551123917102814e-03
9.000000000000000000e+03 1.272781286388635635e-03 6.682592793367803097e-04 3.523641789797693491e-04 1.020716037601232529e-02 8.892750367522239685e-03 9.171199984848499298e-03 1.272781286388635635e-03 6.682592793367803097e-04 3.523641789797693491e-04 1.020716037601232529e-02 8.892750367522239685e-03 9.171199984848499298e-03
1.000000000000000000e+04 7.011549314484000206e-04 4.204483702778816223e-04 2.926848828792572021e-04 1.019709929823875427e-02 8.918122388422489166e-03 9.175922721624374390e-03 7.011549314484000206e-04 4.204483702778816223e-04 2.926848828792572021e-04 1.019709929823875427e-02 8.918122388422489166e-03 9.175922721624374390e-03
1.100000000000000000e+04 9.136804379522800446e-03 6.134718423709273338e-04 1.632282161153852940e-03 1.316693983972072601e-02 8.937894366681575775e-03 9.693449363112449646e-03 9.136804379522800446e-03 6.134718423709273338e-04 1.632282161153852940e-03 1.316693983972072601e-02 8.937894366681575775e-03 9.693449363112449646e-03
1.200000000000000000e+04 3.008421626873314381e-04 2.504021394997835159e-04 2.374293690081685781e-04 1.015898119658231735e-02 8.937561884522438049e-03 9.165090508759021759e-03 3.008421626873314381e-04 2.504021394997835159e-04 2.374293690081685781e-04 1.015898119658231735e-02 8.937561884522438049e-03 9.165090508759021759e-03
1.300000000000000000e+04 5.495763034559786320e-04 2.257017040392383933e-04 2.771773433778434992e-04 1.025874353945255280e-02 8.954278193414211273e-03 9.181561879813671112e-03 5.495763034559786320e-04 2.257017040392383933e-04 2.771773433778434992e-04 1.025874353945255280e-02 8.954278193414211273e-03 9.181561879813671112e-03
1.400000000000000000e+04 2.078678808175027370e-04 1.854819129221141338e-04 2.157315029762685299e-04 1.015161722898483276e-02 8.950646035373210907e-03 9.158435277640819550e-03 2.078678808175027370e-04 1.854819129221141338e-04 2.157315029762685299e-04 1.015161722898483276e-02 8.950646035373210907e-03 9.158435277640819550e-03
1.500000000000000000e+04 1.875885354820638895e-04 1.692550140433013439e-04 2.100709971273317933e-04 1.014997716993093491e-02 8.954825811088085175e-03 9.155135601758956909e-03 1.875885354820638895e-04 1.692550140433013439e-04 2.100709971273317933e-04 1.014997716993093491e-02 8.954825811088085175e-03 9.155135601758956909e-03
1.600000000000000000e+04 1.765804190654307604e-04 1.584187848493456841e-04 2.061837149085476995e-04 1.015058625489473343e-02 8.957876823842525482e-03 9.152162820100784302e-03 1.765804190654307604e-04 1.584187848493456841e-04 2.061837149085476995e-04 1.015058625489473343e-02 8.957876823842525482e-03 9.152162820100784302e-03
1.700000000000000000e+04 5.522078648209571838e-02 2.881081774830818176e-03 9.983759373426437378e-03 2.685009688138961792e-02 9.425078518688678741e-03 1.229379139840602875e-02 5.522078648209571838e-02 2.881081774830818176e-03 9.983759373426437378e-03 2.685009688138961792e-02 9.425078518688678741e-03 1.229379139840602875e-02
1.800000000000000000e+04 4.881568311247974634e-04 3.047530481126159430e-04 4.214364744257181883e-04 1.037033461034297943e-02 9.000020101666450500e-03 9.208772331476211548e-03 4.881568311247974634e-04 3.047530481126159430e-04 4.214364744257181883e-04 1.037033461034297943e-02 9.000020101666450500e-03 9.208772331476211548e-03
1.900000000000000000e+04 1.565231796121224761e-04 1.415517326677218080e-04 1.997850049519911408e-04 1.015154644846916199e-02 8.964700624346733093e-03 9.147092700004577637e-03 1.565231796121224761e-04 1.415517326677218080e-04 1.997850049519911408e-04 1.015154644846916199e-02 8.964700624346733093e-03 9.147092700004577637e-03
2.000000000000000000e+04 1.874989829957485199e-02 2.241901092929765582e-04 9.863972663879394531e-04 1.365207321941852570e-02 9.280850179493427277e-03 9.351893328130245209e-03 1.874989829957485199e-02 2.241901092929765582e-04 9.863972663879394531e-04 1.365207321941852570e-02 9.280850179493427277e-03 9.351893328130245209e-03
