genus	date	val	type
Xanthomonas	2011-04-21	1.198931239353518	MG
Xanthomonas	2011-04-29	1.675828486784932	MG
Xanthomonas	2011-05-06	1.719118124984767	MG
Xanthomonas	2011-05-13	2.190543455482963	MG
Xanthomonas	2011-05-20	2.419237153648975	MG
Xanthomonas	2011-05-27	2.001905443654257	MG
Xanthomonas	2011-06-03	1.6904628555900751	MG
Xanthomonas	2011-06-09	2.214089720144446	MG
Xanthomonas	2011-06-17	2.3114422428606956	MG
Xanthomonas	2011-06-24	1.7753117806453327	MG
Xanthomonas	2011-07-01	2.516594403732116	MG
Xanthomonas	2011-07-08	3.2589955786634155	MG
Xanthomonas	2011-08-05	5.011755333137732	MG
Xanthomonas	2011-08-11	5.174627715025865	MG
Xanthomonas	2011-08-19	3.916897962735081	MG
Xanthomonas	2011-08-29	2.728459939941177	MG
Xanthomonas	2011-09-05	2.7071826824796856	MG
Xanthomonas	2011-09-12	2.302086520996231	MG
Xanthomonas	2011-09-19	2.161725964592533	MG
Xanthomonas	2011-09-28	2.9377123769818283	MG
Xanthomonas	2011-10-05	3.83244002116222	MG
Xanthomonas	2011-10-12	2.6818118651486698	MG
Xanthomonas	2011-11-02	2.0253883442710423	MG
Xanthomonas	2011-11-07	2.148086886029372	MG
Xanthomonas	2011-11-16	2.572651569791901	MG
Xanthomonas	2011-11-23	2.4507975568491034	MG
Xanthomonas	2011-11-29	2.828167378057748	MG
Xanthomonas	2011-12-21	3.2694662461414157	MG
Xanthomonas	2011-12-28	2.2521863198838306	MG
Xanthomonas	2012-01-03	2.0053701699271773	MG
Xanthomonas	2012-01-11	2.4279595474434843	MG
Xanthomonas	2012-01-19	2.1801328239833015	MG
Xanthomonas	2012-01-25	1.5629155842483589	MG
Xanthomonas	2012-02-01	1.2808305058044185	MG
Xanthomonas	2012-02-08	1.4210970631206652	MG
Xanthomonas	2012-02-14	1.6024963107223076	MG
Xanthomonas	2012-02-23	1.3368170689779588	MG
Xanthomonas	2012-02-29	1.1894702425632098	MG
Xanthomonas	2012-03-08	1.1693635846222556	MG
Xanthomonas	2012-03-14	1.4042295066390635	MG
Xanthomonas	2012-03-22	1.3782009304082135	MG
Xanthomonas	2012-03-28	1.307469357274607	MG
Xanthomonas	2012-04-04	1.0892674863478644	MG
Xanthomonas	2012-04-10	1.4494549705248319	MG
Xanthomonas	2012-04-17	1.5384059989181025	MG
Xanthomonas	2012-04-25	1.5551932858262743	MG
Xanthomonas	2012-05-03	1.5754149149824244	MG
NA	2011-03-21	2.357318028560508	MG
NA	2011-03-29	2.520629522857035	MG
NA	2011-04-05	2.441339227000082	MG
NA	2011-04-14	2.0973358416277326	MG
NA	2011-04-21	2.0885835917967635	MG
NA	2011-04-29	1.837887382767159	MG
NA	2011-05-06	1.4989593306736115	MG
NA	2011-05-13	2.013094592013044	MG
NA	2011-05-20	2.01241839732798	MG
NA	2011-05-27	1.4034886141967706	MG
NA	2011-06-03	1.3586524766132946	MG
NA	2011-06-09	2.153011843720607	MG
NA	2011-06-17	1.7977514898116154	MG
NA	2011-06-24	1.9848143836169863	MG
NA	2011-07-01	2.232555672041093	MG
NA	2011-07-08	2.2702060666170727	MG
NA	2011-08-05	3.3156172801331967	MG
NA	2011-08-11	2.2901660501045966	MG
NA	2011-08-19	1.7182869125121452	MG
NA	2011-08-29	2.6915027355442085	MG
NA	2011-09-05	2.155177357915688	MG
NA	2011-09-12	2.299619520825408	MG
NA	2011-09-19	2.489232386978365	MG
NA	2011-09-28	3.1716646609901686	MG
NA	2011-10-05	3.9045002852294695	MG
NA	2011-10-12	3.643636265982733	MG
NA	2011-11-02	2.789193621771558	MG
NA	2011-11-07	3.4886718137280286	MG
NA	2011-11-16	3.599640323453668	MG
NA	2011-11-23	4.066437247091095	MG
NA	2011-11-29	3.468932673542045	MG
NA	2011-12-21	2.7937871159212246	MG
NA	2011-12-28	2.224045233309962	MG
NA	2012-01-03	2.232821832010868	MG
NA	2012-01-11	2.694261455685663	MG
NA	2012-01-19	3.2218595855701957	MG
NA	2012-01-25	2.7333609294514507	MG
NA	2012-02-01	2.9652489288082053	MG
NA	2012-02-08	3.510371809558375	MG
NA	2012-02-14	2.695819414478585	MG
NA	2012-02-23	2.1032655921551022	MG
NA	2012-02-29	1.6965231199840909	MG
NA	2012-03-08	1.45938254119163	MG
NA	2012-03-14	1.463182366756815	MG
NA	2012-03-22	1.2619629903936165	MG
NA	2012-03-28	1.3112910273801375	MG
NA	2012-04-04	1.4726625729410663	MG
NA	2012-04-10	1.5580257932234944	MG
NA	2012-04-17	1.535363242003884	MG
NA	2012-04-25	1.8820014384754917	MG
NA	2012-05-03	1.8631351943727579	MG
Acidimicrobium	2011-03-21	8.198595706368032	MT
Acidimicrobium	2011-03-29	8.767269879867273	MT
Acidimicrobium	2011-04-05	9.83863825376213	MT
Acidimicrobium	2011-04-14	8.090993187400635	MT
Acidimicrobium	2011-04-21	10.343382567219747	MT
Acidimicrobium	2011-04-29	10.570641734388063	MT
Acidimicrobium	2011-05-06	16.39002155430521	MT
Acidimicrobium	2011-05-13	10.834329208064423	MT
Acidimicrobium	2011-05-20	9.616815155676672	MT
Acidimicrobium	2011-05-27	12.665566734433533	MT
Acidimicrobium	2011-06-03	11.27851140708564	MT
Acidimicrobium	2011-06-09	7.495702018991442	MT
Acidimicrobium	2011-06-17	10.737866807793402	MT
Acidimicrobium	2011-06-24	8.578864262711997	MT
Acidimicrobium	2011-07-01	7.408757456685533	MT
Acidimicrobium	2011-07-08	10.411758249404723	MT
Acidimicrobium	2011-08-05	6.765800863073306	MT
Acidimicrobium	2011-08-11	10.061634204503408	MT
Acidimicrobium	2011-08-19	13.341068031387582	MT
Acidimicrobium	2011-08-29	10.396103179455174	MT
Acidimicrobium	2011-09-05	10.203368835296615	MT
Acidimicrobium	2011-09-12	6.3276664394258955	MT
Acidimicrobium	2011-09-19	8.57584350770268	MT
Acidimicrobium	2011-09-28	9.661312560677004	MT
Acidimicrobium	2011-10-05	6.858204674764887	MT
Acidimicrobium	2011-10-12	8.434518535433055	MT
Acidimicrobium	2011-11-02	8.403044662512213	MT
Acidimicrobium	2011-11-07	5.980885011562989	MT
Acidimicrobium	2011-11-16	1.6948836454774199	MT
Acidimicrobium	2011-11-23	1.1593310214559427	MT
Acidimicrobium	2011-11-29	1.1655812996655213	MT
Acidimicrobium	2011-12-21	3.494705745852406	MT
Acidimicrobium	2011-12-28	5.2774146952489875	MT
Acidimicrobium	2012-01-03	5.582013839034245	MT
Acidimicrobium	2012-01-11	7.2979773378120285	MT
Acidimicrobium	2012-01-19	8.342205039478312	MT
Acidimicrobium	2012-01-25	11.052409277000303	MT
Acidimicrobium	2012-02-01	10.89637231750951	MT
Acidimicrobium	2012-02-08	8.945432613957337	MT
Acidimicrobium	2012-02-14	11.895543907290463	MT
Acidimicrobium	2012-02-23	11.37432050335234	MT
Acidimicrobium	2012-02-29	12.793183774508257	MT
Acidimicrobium	2012-03-08	14.387748716836967	MT
Acidimicrobium	2012-03-14	13.207682146301563	MT
Acidimicrobium	2012-03-22	14.799780636160847	MT
Acidimicrobium	2012-03-28	14.616430994999721	MT
Acidimicrobium	2012-04-04	13.28688985306954	MT
Acidimicrobium	2012-04-10	9.271607050743459	MT
Acidimicrobium	2012-04-17	10.048322800851711	MT
Acidimicrobium	2012-04-25	10.202140988486654	MT
Acidimicrobium	2012-05-03	11.157252104859351	MT
Acinetobacter	2011-03-21	2.7482082625664934	MT
Acinetobacter	2011-03-29	3.275682570438813	MT
Acinetobacter	2011-04-05	4.361445110022214	MT
Acinetobacter	2011-04-14	22.375426291674835	MT
Acinetobacter	2011-04-21	4.842857942850582	MT
Acinetobacter	2011-04-29	6.429487013155153	MT
Acinetobacter	2011-05-06	5.274088440190214	MT
Acinetobacter	2011-05-13	3.027154420052474	MT
Acinetobacter	2011-05-20	3.6225846958809442	MT
Acinetobacter	2011-05-27	8.288089080031671	MT
Acinetobacter	2011-06-03	10.48142312029593	MT
Acinetobacter	2011-06-09	13.68785779967671	MT
Acinetobacter	2011-06-17	8.850786860620142	MT
Acinetobacter	2011-06-24	14.924773198966664	MT
Acinetobacter	2011-07-01	22.676509277332972	MT
Acinetobacter	2011-07-08	5.4216766293724605	MT
Acinetobacter	2011-08-05	26.411633607582576	MT
Acinetobacter	2011-08-11	14.90407797000579	MT
Acinetobacter	2011-08-19	5.430259515975307	MT
Acinetobacter	2011-08-29	13.93966443469669	MT
Acinetobacter	2011-09-05	15.875348848356316	MT
Acinetobacter	2011-09-12	19.35356344975092	MT
Acinetobacter	2011-09-19	22.307141266206955	MT
Acinetobacter	2011-09-28	18.473650502054483	MT
Acinetobacter	2011-10-05	37.55580578371145	MT
Acinetobacter	2011-10-12	34.83642395097098	MT
Acinetobacter	2011-11-02	28.229372556255456	MT
Acinetobacter	2011-11-07	45.40786820526128	MT
Acinetobacter	2011-11-16	53.786156622553726	MT
Acinetobacter	2011-11-23	51.63420186706401	MT
Acinetobacter	2011-11-29	51.76374897242657	MT
Acinetobacter	2011-12-21	54.97475861145515	MT
Acinetobacter	2011-12-28	43.45369694587426	MT
Acinetobacter	2012-01-03	43.54601429764784	MT
Acinetobacter	2012-01-11	23.94352011646846	MT
Acinetobacter	2012-01-19	17.35858583040121	MT
Acinetobacter	2012-01-25	14.377377467098635	MT
Acinetobacter	2012-02-01	12.797434014662828	MT
Acinetobacter	2012-02-08	14.577782532135554	MT
Acinetobacter	2012-02-14	14.793113225289037	MT
Acinetobacter	2012-02-23	14.198580856540236	MT
Acinetobacter	2012-02-29	11.764139849274647	MT
Acinetobacter	2012-03-08	11.572626730190887	MT
Acinetobacter	2012-03-14	11.75807562948826	MT
Acinetobacter	2012-03-22	13.169038798898084	MT
Acinetobacter	2012-03-28	19.549554872337946	MT
Acinetobacter	2012-04-04	17.645285075777	MT
Acinetobacter	2012-04-10	26.148455296454635	MT
Acinetobacter	2012-04-17	26.795825549549704	MT
Acinetobacter	2012-04-25	32.26646635657974	MT
Acinetobacter	2012-05-03	29.374539723532887	MT
Albidiferax	2011-03-21	4.226594132239495	MT
Albidiferax	2011-03-29	3.9986116596943364	MT
Albidiferax	2011-04-05	3.757464217572279	MT
Albidiferax	2011-04-14	3.249146519048344	MT
Albidiferax	2011-04-21	3.1674611263776367	MT
Albidiferax	2011-04-29	3.3715905972935465	MT
Albidiferax	2011-05-06	3.4947780211564243	MT
Albidiferax	2011-05-13	3.8724658231701725	MT
Albidiferax	2011-05-20	3.475164610337425	MT
Albidiferax	2011-05-27	3.546610096140027	MT
Albidiferax	2011-06-03	3.5835228026461476	MT
Albidiferax	2011-06-09	3.687862820777091	MT
Albidiferax	2011-06-17	3.737716478235139	MT
Albidiferax	2011-06-24	5.009766566031927	MT
Albidiferax	2011-07-01	3.0799361798663294	MT
Albidiferax	2011-07-08	2.959886034629989	MT
Albidiferax	2011-08-05	2.4145872275082505	MT
Albidiferax	2011-08-11	3.1527530886847894	MT
Albidiferax	2011-08-19	2.7899753666849216	MT
Albidiferax	2011-08-29	4.180955026793179	MT
Albidiferax	2011-09-05	3.152074449459053	MT
Albidiferax	2011-09-12	4.399762832445011	MT
Albidiferax	2011-09-19	5.902857236206595	MT
Albidiferax	2011-09-28	4.813142832175193	MT
Albidiferax	2011-10-05	4.577147193463942	MT
Albidiferax	2011-10-12	3.992682734417376	MT
Albidiferax	2011-11-02	3.5505542639907945	MT
Albidiferax	2011-11-07	2.1477186374658874	MT
Albidiferax	2011-11-16	1.1735956077004168	MT
Albidiferax	2011-11-23	1.2990272365725772	MT
Albidiferax	2011-11-29	1.3715558522801359	MT
Albidiferax	2011-12-21	2.2281446254855393	MT
Albidiferax	2011-12-28	2.546305782321359	MT
Albidiferax	2012-01-03	2.775999003201314	MT
Albidiferax	2012-01-11	3.8089645880808476	MT
Albidiferax	2012-01-19	3.6444771376686096	MT
Albidiferax	2012-01-25	3.6285904379555176	MT
Albidiferax	2012-02-01	3.650243076382761	MT
Albidiferax	2012-02-08	3.7450346658900675	MT
Albidiferax	2012-02-14	3.517852371757051	MT
Albidiferax	2012-02-23	4.182863233789089	MT
Albidiferax	2012-02-29	4.85392303425561	MT
Albidiferax	2012-03-08	4.555703595366472	MT
Albidiferax	2012-03-14	4.337615995344496	MT
Albidiferax	2012-03-22	4.037380613380094	MT
Albidiferax	2012-03-28	3.2530689176495957	MT
Albidiferax	2012-04-04	3.920912329377187	MT
Albidiferax	2012-04-10	3.29981537638024	MT
Albidiferax	2012-04-17	2.860050826328368	MT
Albidiferax	2012-04-25	3.4961287419588136	MT
Albidiferax	2012-05-03	4.358533627343545	MT
Anaerolinea	2011-03-21	3.2919291894793616	MT
Anaerolinea	2011-03-29	3.425613092571624	MT
Anaerolinea	2011-04-05	2.73309659273131	MT
Anaerolinea	2011-04-14	5.831005342094141	MT
Anaerolinea	2011-04-21	3.731881462224271	MT
Anaerolinea	2011-04-29	3.027632590418225	MT
Anaerolinea	2011-05-06	2.960272828377251	MT
Anaerolinea	2011-05-13	4.166092254059118	MT
Anaerolinea	2011-05-20	4.71732426208495	MT
Anaerolinea	2011-05-27	4.495119156823766	MT
Anaerolinea	2011-06-03	6.905826533027035	MT
Anaerolinea	2011-06-09	4.9953934880141615	MT
Anaerolinea	2011-06-17	6.598730976510888	MT
Anaerolinea	2011-06-24	4.58455539818013	MT
Anaerolinea	2011-07-01	3.7885661931347374	MT
Anaerolinea	2011-07-08	5.021434703905167	MT
Anaerolinea	2011-08-05	8.026933929608308	MT
Anaerolinea	2011-08-11	9.939267224383787	MT
Anaerolinea	2011-08-19	13.606492452123387	MT
Anaerolinea	2011-08-29	10.524008165846308	MT
Anaerolinea	2011-09-05	10.050730129617302	MT
Anaerolinea	2011-09-12	8.747953684567449	MT
Anaerolinea	2011-09-19	5.7734008662896334	MT
Anaerolinea	2011-09-28	6.173290640053887	MT
Anaerolinea	2011-10-05	4.363675610902909	MT
Anaerolinea	2011-10-12	4.1136135354062295	MT
Anaerolinea	2011-11-02	2.70070363384377	MT
Anaerolinea	2011-11-07	1.6405346097651383	MT
Anaerolinea	2011-11-16	0.5737432443013615	MT
Anaerolinea	2011-11-23	0.5852474129686756	MT
Anaerolinea	2011-11-29	0.5226978475795278	MT
Anaerolinea	2011-12-21	1.0501465466773199	MT
Anaerolinea	2011-12-28	1.4079504412654573	MT
Anaerolinea	2012-01-03	2.187711664951021	MT
Anaerolinea	2012-01-11	2.2336192346313006	MT
Anaerolinea	2012-01-19	1.7997890512225552	MT
Anaerolinea	2012-01-25	1.7805356700055284	MT
Anaerolinea	2012-02-01	1.5079624032920287	MT
Anaerolinea	2012-02-08	2.2207350408595574	MT
Anaerolinea	2012-02-14	2.615578440397652	MT
Anaerolinea	2012-02-23	3.791518818135426	MT
Anaerolinea	2012-02-29	2.305955714663665	MT
Anaerolinea	2012-03-08	2.314430937834039	MT
Anaerolinea	2012-03-14	1.8576559719406909	MT
Anaerolinea	2012-03-22	2.523665739629933	MT
Anaerolinea	2012-03-28	2.1054058532074507	MT
Anaerolinea	2012-04-04	1.9755977107691653	MT
Anaerolinea	2012-04-10	2.537435879717301	MT
Anaerolinea	2012-04-17	1.6709479541897374	MT
Anaerolinea	2012-04-25	1.3967588195508152	MT
Anaerolinea	2012-05-03	1.4977388563793346	MT
Candidatus Microthrix	2011-03-21	8.1898766007414725	MT
Candidatus Microthrix	2011-03-29	8.878147794944924	MT
Candidatus Microthrix	2011-04-05	12.423984285329967	MT
Candidatus Microthrix	2011-04-14	5.428077715021715	MT
Candidatus Microthrix	2011-04-21	7.368757384752441	MT
Candidatus Microthrix	2011-04-29	8.457725200480539	MT
Candidatus Microthrix	2011-05-06	8.738873437201423	MT
Candidatus Microthrix	2011-05-13	7.997360679831388	MT
Candidatus Microthrix	2011-05-20	7.381571655390166	MT
Candidatus Microthrix	2011-05-27	10.393226276128903	MT
Candidatus Microthrix	2011-06-03	9.09298875726326	MT
Candidatus Microthrix	2011-06-09	6.298066508706138	MT
Candidatus Microthrix	2011-06-17	6.158181812279399	MT
Candidatus Microthrix	2011-06-24	6.0273705909570285	MT
Candidatus Microthrix	2011-07-01	4.808971793710106	MT
Candidatus Microthrix	2011-07-08	12.211653931261182	MT
Candidatus Microthrix	2011-08-05	3.6965950581401747	MT
Candidatus Microthrix	2011-08-11	4.987200997181107	MT
Candidatus Microthrix	2011-08-19	7.882941833221537	MT
Candidatus Microthrix	2011-08-29	9.150030024272269	MT
Candidatus Microthrix	2011-09-05	5.5644070084863655	MT
Candidatus Microthrix	2011-09-12	5.616685994006395	MT
Candidatus Microthrix	2011-09-19	9.262765702836521	MT
Candidatus Microthrix	2011-09-28	7.6289237134011385	MT
Candidatus Microthrix	2011-10-05	5.266618881691054	MT
Candidatus Microthrix	2011-10-12	7.1857941870741255	MT
Candidatus Microthrix	2011-11-02	9.490462360403322	MT
Candidatus Microthrix	2011-11-07	3.8017140339797204	MT
Candidatus Microthrix	2011-11-16	1.1528129443511852	MT
Candidatus Microthrix	2011-11-23	0.47584366677932455	MT
Candidatus Microthrix	2011-11-29	0.4428139686526603	MT
Candidatus Microthrix	2011-12-21	2.4664135837402243	MT
Candidatus Microthrix	2011-12-28	4.64559923814861	MT
Candidatus Microthrix	2012-01-03	5.501435743222553	MT
Candidatus Microthrix	2012-01-11	9.499163924970466	MT
Candidatus Microthrix	2012-01-19	10.469415269999862	MT
Candidatus Microthrix	2012-01-25	13.586566044160229	MT
Candidatus Microthrix	2012-02-01	15.752525307854864	MT
Candidatus Microthrix	2012-02-08	13.889830805208842	MT
Candidatus Microthrix	2012-02-14	12.232591181846663	MT
Candidatus Microthrix	2012-02-23	15.703601821887222	MT
Candidatus Microthrix	2012-02-29	16.01228983816031	MT
Candidatus Microthrix	2012-03-08	15.732501595990303	MT
Candidatus Microthrix	2012-03-14	16.054030496216946	MT
Candidatus Microthrix	2012-03-22	14.591874080620634	MT
Candidatus Microthrix	2012-03-28	8.638162001921021	MT
Candidatus Microthrix	2012-04-04	12.815150573781043	MT
Candidatus Microthrix	2012-04-10	9.204290734254146	MT
Candidatus Microthrix	2012-04-17	6.9550867427613525	MT
Candidatus Microthrix	2012-04-25	8.8689673349942	MT
Candidatus Microthrix	2012-05-03	9.765288425335477	MT
Chitinophaga pinensis	2011-03-21	4.350504111702383	MT
Chitinophaga pinensis	2011-03-29	4.847581643346939	MT
Chitinophaga pinensis	2011-04-05	5.696723766767865	MT
Chitinophaga pinensis	2011-04-14	5.305652384262646	MT
Chitinophaga pinensis	2011-04-21	6.441537283485787	MT
Chitinophaga pinensis	2011-04-29	6.018790636950279	MT
Chitinophaga pinensis	2011-05-06	7.025979514060154	MT
Chitinophaga pinensis	2011-05-13	6.875695350751157	MT
Chitinophaga pinensis	2011-05-20	8.241448202189629	MT
Chitinophaga pinensis	2011-05-27	8.426637794095225	MT
Chitinophaga pinensis	2011-06-03	7.432946355315074	MT
Chitinophaga pinensis	2011-06-09	7.677235515347597	MT
Chitinophaga pinensis	2011-06-17	7.883204307932461	MT
Chitinophaga pinensis	2011-06-24	8.763807393625164	MT
Chitinophaga pinensis	2011-07-01	6.35790566157173	MT
Chitinophaga pinensis	2011-07-08	4.939358983155472	MT
Chitinophaga pinensis	2011-08-05	6.144014861436088	MT
Chitinophaga pinensis	2011-08-11	6.90787976142935	MT
Chitinophaga pinensis	2011-08-19	6.5409714548547	MT
Chitinophaga pinensis	2011-08-29	8.459783569575295	MT
Chitinophaga pinensis	2011-09-05	9.138465262015439	MT
Chitinophaga pinensis	2011-09-12	6.595876741177976	MT
Chitinophaga pinensis	2011-09-19	5.8392864881133555	MT
Chitinophaga pinensis	2011-09-28	7.4227970935173975	MT
Chitinophaga pinensis	2011-10-05	9.701570094760292	MT
Chitinophaga pinensis	2011-10-12	10.598952529040838	MT
Chitinophaga pinensis	2011-11-02	6.630004093934141	MT
Chitinophaga pinensis	2011-11-07	4.562030206841743	MT
Chitinophaga pinensis	2011-11-16	1.447080686636529	MT
Chitinophaga pinensis	2011-11-23	1.766461273937666	MT
Chitinophaga pinensis	2011-11-29	1.9676520769583357	MT
Chitinophaga pinensis	2011-12-21	3.087636189958749	MT
Chitinophaga pinensis	2011-12-28	5.09863338209774	MT
Chitinophaga pinensis	2012-01-03	5.790954790612719	MT
Chitinophaga pinensis	2012-01-11	5.679516066706059	MT
Chitinophaga pinensis	2012-01-19	6.505053014160115	MT
Chitinophaga pinensis	2012-01-25	7.227569958334876	MT
Chitinophaga pinensis	2012-02-01	7.776580556819562	MT
Chitinophaga pinensis	2012-02-08	8.354569187822232	MT
Chitinophaga pinensis	2012-02-14	10.073673235535944	MT
Chitinophaga pinensis	2012-02-23	10.177522041959131	MT
Chitinophaga pinensis	2012-02-29	10.329241267848063	MT
Chitinophaga pinensis	2012-03-08	10.869668999223853	MT
Chitinophaga pinensis	2012-03-14	11.86340083277735	MT
Chitinophaga pinensis	2012-03-22	11.029548801310433	MT
Chitinophaga pinensis	2012-03-28	10.916154188161972	MT
Chitinophaga pinensis	2012-04-04	10.210952820170704	MT
Chitinophaga pinensis	2012-04-10	6.278565209416593	MT
Chitinophaga pinensis	2012-04-17	6.679972469888596	MT
Chitinophaga pinensis	2012-04-25	4.900546257530091	MT
Chitinophaga pinensis	2012-05-03	5.931838357148849	MT
Haliscomenobacter	2011-03-21	34.74448410573677	MT
Haliscomenobacter	2011-03-29	30.33034390967058	MT
Haliscomenobacter	2011-04-05	25.038653781191318	MT
Haliscomenobacter	2011-04-14	13.064082723150936	MT
Haliscomenobacter	2011-04-21	28.373301759774325	MT
Haliscomenobacter	2011-04-29	25.73265811943529	MT
Haliscomenobacter	2011-05-06	20.966854225239025	MT
Haliscomenobacter	2011-05-13	27.69829849891444	MT
Haliscomenobacter	2011-05-20	28.920612520729694	MT
Haliscomenobacter	2011-05-27	13.691672985305333	MT
Haliscomenobacter	2011-06-03	14.272352612104896	MT
Haliscomenobacter	2011-06-09	12.750444995959995	MT
Haliscomenobacter	2011-06-17	14.838350621109553	MT
Haliscomenobacter	2011-06-24	13.401852664612427	MT
Haliscomenobacter	2011-07-01	13.993696503401909	MT
Haliscomenobacter	2011-07-08	22.970588586030946	MT
Haliscomenobacter	2011-08-05	11.855392303059682	MT
Haliscomenobacter	2011-08-11	12.691475374842378	MT
Haliscomenobacter	2011-08-19	14.479165634949103	MT
Haliscomenobacter	2011-08-29	9.521249093328565	MT
Haliscomenobacter	2011-09-05	18.233753944803755	MT
Haliscomenobacter	2011-09-12	20.091784133526772	MT
Haliscomenobacter	2011-09-19	11.9804901939952	MT
Haliscomenobacter	2011-09-28	14.80585314619453	MT
Haliscomenobacter	2011-10-05	10.345633622045447	MT
Haliscomenobacter	2011-10-12	9.263419345683467	MT
Haliscomenobacter	2011-11-02	10.925970758598629	MT
Haliscomenobacter	2011-11-07	8.79614343642571	MT
Haliscomenobacter	2011-11-16	2.788461925456489	MT
Haliscomenobacter	2011-11-23	2.608726863984031	MT
Haliscomenobacter	2011-11-29	2.507932417542868	MT
Haliscomenobacter	2011-12-21	5.094935401043677	MT
Haliscomenobacter	2011-12-28	7.051538691519931	MT
Haliscomenobacter	2012-01-03	6.654897611492202	MT
Haliscomenobacter	2012-01-11	13.664704421305759	MT
Haliscomenobacter	2012-01-19	10.711500564514317	MT
Haliscomenobacter	2012-01-25	10.683485058170536	MT
Haliscomenobacter	2012-02-01	10.85372110319166	MT
Haliscomenobacter	2012-02-08	10.651909303917023	MT
Haliscomenobacter	2012-02-14	13.293150130919622	MT
Haliscomenobacter	2012-02-23	12.684025692603644	MT
Haliscomenobacter	2012-02-29	13.178276880921057	MT
Haliscomenobacter	2012-03-08	13.97354459170142	MT
Haliscomenobacter	2012-03-14	12.22474863955879	MT
Haliscomenobacter	2012-03-22	13.694101240646813	MT
Haliscomenobacter	2012-03-28	11.683505791794936	MT
Haliscomenobacter	2012-04-04	10.388090476005152	MT
Haliscomenobacter	2012-04-10	11.271685863558805	MT
Haliscomenobacter	2012-04-17	10.295921458035005	MT
Haliscomenobacter	2012-04-25	7.934422038900427	MT
Haliscomenobacter	2012-05-03	8.469580798937988	MT
Intrasporangium	2011-03-21	3.3576257732659864	MT
Intrasporangium	2011-03-29	3.683150451279459	MT
Intrasporangium	2011-04-05	2.614373290462317	MT
Intrasporangium	2011-04-14	1.4619800617842498	MT
Intrasporangium	2011-04-21	2.1985773957817045	MT
Intrasporangium	2011-04-29	2.1652869251216043	MT
Intrasporangium	2011-05-06	2.3148561760399056	MT
Intrasporangium	2011-05-13	2.853273534139332	MT
Intrasporangium	2011-05-20	2.0026928927005074	MT
Intrasporangium	2011-05-27	2.290933905637085	MT
Intrasporangium	2011-06-03	2.530932142033507	MT
Intrasporangium	2011-06-09	1.4321618381084356	MT
Intrasporangium	2011-06-17	1.7359682909200767	MT
Intrasporangium	2011-06-24	1.4430621203692326	MT
Intrasporangium	2011-07-01	1.0386835999490094	MT
Intrasporangium	2011-07-08	3.6074517764375114	MT
Intrasporangium	2011-08-05	1.0634206322970163	MT
Intrasporangium	2011-08-11	1.268155765889002	MT
Intrasporangium	2011-08-19	1.5700481553440582	MT
Intrasporangium	2011-08-29	1.0354027626034454	MT
Intrasporangium	2011-09-05	0.9998058548271216	MT
Intrasporangium	2011-09-12	0.9417014730864943	MT
Intrasporangium	2011-09-19	1.2918278709355304	MT
Intrasporangium	2011-09-28	1.8141777912355324	MT
Intrasporangium	2011-10-05	1.0407643225544994	MT
Intrasporangium	2011-10-12	1.1112216949480254	MT
Intrasporangium	2011-11-02	1.973810688525812	MT
Intrasporangium	2011-11-07	0.6532323635937143	MT
Intrasporangium	2011-11-16	0.3428761100688468	MT
Intrasporangium	2011-11-23	0.3377024619727834	MT
Intrasporangium	2011-11-29	0.4938917956693202	MT
Intrasporangium	2011-12-21	1.3073497285695552	MT
Intrasporangium	2011-12-28	2.3428758703689154	MT
Intrasporangium	2012-01-03	2.197562395833453	MT
Intrasporangium	2012-01-11	3.572306796332897	MT
Intrasporangium	2012-01-19	2.3312122758121867	MT
Intrasporangium	2012-01-25	2.505019019417281	MT
Intrasporangium	2012-02-01	2.1039965742150333	MT
Intrasporangium	2012-02-08	3.0348416365882946	MT
Intrasporangium	2012-02-14	3.2807299162478714	MT
Intrasporangium	2012-02-23	3.5359629891018396	MT
Intrasporangium	2012-02-29	3.526937052640226	MT
Intrasporangium	2012-03-08	3.495727733362867	MT
Intrasporangium	2012-03-14	2.8746254192556817	MT
Intrasporangium	2012-03-22	3.6823457552435954	MT
Intrasporangium	2012-03-28	2.4617852768175137	MT
Intrasporangium	2012-04-04	2.480797222104226	MT
Intrasporangium	2012-04-10	1.9371820791538703	MT
Intrasporangium	2012-04-17	1.881255300581587	MT
Intrasporangium	2012-04-25	1.7301971715357993	MT
Intrasporangium	2012-05-03	1.5620714921410914	MT
Leptospira	2011-03-21	10.706411544618197	MT
Leptospira	2011-03-29	15.671025734987532	MT
Leptospira	2011-04-05	16.643594183123717	MT
Leptospira	2011-04-14	16.360177076918703	MT
Leptospira	2011-04-21	17.688675993032025	MT
Leptospira	2011-04-29	19.7973061784322	MT
Leptospira	2011-05-06	18.46042277846624	MT
Leptospira	2011-05-13	11.287654177475266	MT
Leptospira	2011-05-20	11.710881028698864	MT
Leptospira	2011-05-27	17.029157767919493	MT
Leptospira	2011-06-03	16.214728058182196	MT
Leptospira	2011-06-09	23.600345889460158	MT
Leptospira	2011-06-17	19.009504893121775	MT
Leptospira	2011-06-24	18.339890283785177	MT
Leptospira	2011-07-01	18.058090027253673	MT
Leptospira	2011-07-08	16.63768704138857	MT
Leptospira	2011-08-05	9.881193721921536	MT
Leptospira	2011-08-11	8.646151036535464	MT
Leptospira	2011-08-19	12.50873976067929	MT
