# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 1.685810973867774010e-03 6.198229384608566761e-04 1.360473455861210823e-03 9.827887639403343201e-03 8.299243636429309845e-03 9.428612887859344482e-03 1.685810973867774010e-03 6.198229384608566761e-04 1.360473455861210823e-03 9.827887639403343201e-03 8.299243636429309845e-03 9.428612887859344482e-03
1.100000000000000000e+04 5.828256835229694843e-04 2.801358059514313936e-04 6.303039845079183578e-04 9.419329464435577393e-03 8.184146136045455933e-03 9.387356229126453400e-03 5.828256835229694843e-04 2.801358059514313936e-04 6.303039845079183578e-04 9.419329464435577393e-03 8.184146136045455933e-03 9.387356229126453400e-03
1.200000000000000000e+04 6.744757411070168018e-04 6.788340979255735874e-04 4.761907330248504877e-04 9.466027840971946716e-03 8.204012177884578705e-03 9.439031593501567841e-03 6.744757411070168018e-04 6.788340979255735874e-04 4.761907330248504877e-04 9.466027840971946716e-03 8.204012177884578705e-03 9.439031593501567841e-03
1.300000000000000000e+04 3.081980685237795115e-04 1.992779725696891546e-04 3.196296747773885727e-04 9.133601561188697815e-03 8.102175779640674591e-03 9.328532963991165161e-03 3.081980685237795115e-04 1.992779725696891546e-04 3.196296747773885727e-04 9.133601561188697815e-03 8.102175779640674591e-03 9.328532963991165161e-03
1.400000000000000000e+04 2.665162319317460060e-04 1.914130407385528088e-04 2.759514027275145054e-04 9.079242125153541565e-03 8.092526346445083618e-03 9.315308183431625366e-03 2.665162319317460060e-04 1.914130407385528088e-04 2.759514027275145054e-04 9.079242125153541565e-03 8.092526346445083618e-03 9.315308183431625366e-03
1.500000000000000000e+04 2.435519127175211906e-04 1.851656124927103519e-04 2.482770069036632776e-04 9.050045162439346313e-03 8.089192211627960205e-03 9.314057417213916779e-03 2.435519127175211906e-04 1.851656124927103519e-04 2.482770069036632776e-04 9.050045162439346313e-03 8.089192211627960205e-03 9.314057417213916779e-03
1.600000000000000000e+04 2.257128217024728656e-04 1.793079281924292445e-04 2.270938712172210217e-04 9.028512053191661835e-03 8.086607791483402252e-03 9.307598695158958435e-03 2.257128217024728656e-04 1.793079281924292445e-04 2.270938712172210217e-04 9.028512053191661835e-03 8.086607791483402252e-03 9.307598695158958435e-03
1.700000000000000000e+04 6.206999532878398895e-04 3.124105278402566910e-04 2.835684572346508503e-04 9.101617150008678436e-03 8.103689178824424744e-03 9.342431090772151947e-03 6.206999532878398895e-04 3.124105278402566910e-04 2.835684572346508503e-04 9.101617150008678436e-03 8.103689178824424744e-03 9.342431090772151947e-03
1.800000000000000000e+04 2.072047209367156029e-04 1.718379789963364601e-04 2.017955266637727618e-04 9.006432257592678070e-03 8.086589165031909943e-03 9.307232685387134552e-03 2.072047209367156029e-04 1.718379789963364601e-04 2.017955266637727618e-04 9.006432257592678070e-03 8.086589165031909943e-03 9.307232685387134552e-03
1.900000000000000000e+04 8.750021224841475487e-04 3.128845128230750561e-04 2.959005068987607956e-04 9.165580384433269501e-03 8.088830858469009399e-03 9.352154098451137543e-03 8.750021224841475487e-04 3.128845128230750561e-04 2.959005068987607956e-04 9.165580384433269501e-03 8.088830858469009399e-03 9.352154098451137543e-03
2.000000000000000000e+04 1.986858260352164507e-04 1.691275101620703936e-04 1.877812173916026950e-04 8.994381874799728394e-03 8.088167756795883179e-03 9.307535365223884583e-03 1.986858260352164507e-04 1.691275101620703936e-04 1.877812173916026950e-04 8.994381874799728394e-03 8.088167756795883179e-03 9.307535365223884583e-03
